filepath,annotation,timestamp,height,width
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07484_20240426_115240_1.JPG",S,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07484_20240426_115240_2.JPG",AA,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07484_20240426_115240_3.JPG",S,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07484_20240426_115240_4.JPG",S,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07484_20240426_115240_5.JPG",R,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07484_20240426_115240_6.JPG",AA,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07484_20240426_115240_7.JPG",AA,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07484_20240426_115240_8.JPG",AA,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07484_20240426_115240_9.JPG",S,20240426_115240,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/TWB_DSC07465_20240426_115130_0.JPG",TWB,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07465_20240426_115130_1.JPG",S,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07465_20240426_115130_2.JPG",S,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07465_20240426_115130_3.JPG",S,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07465_20240426_115130_4.JPG",S,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07465_20240426_115130_5.JPG",R,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07465_20240426_115130_6.JPG",AA,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07465_20240426_115130_7.JPG",R,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07465_20240426_115130_8.JPG",S,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07465_20240426_115130_9.JPG",S,20240426_115130,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07408_20240426_114816_0.JPG",AA,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07408_20240426_114816_1.JPG",R,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07408_20240426_114816_2.JPG",S,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07408_20240426_114816_3.JPG",S,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07408_20240426_114816_4.JPG",S,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07408_20240426_114816_5.JPG",PORM,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07408_20240426_114816_6.JPG",AA,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07408_20240426_114816_7.JPG",AA,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07408_20240426_114816_8.JPG",AA,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07408_20240426_114816_9.JPG",S,20240426_114816,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07481_20240426_115236_0.JPG",S,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07481_20240426_115236_1.JPG",S,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07481_20240426_115236_2.JPG",R,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07481_20240426_115236_3.JPG",S,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07481_20240426_115236_4.JPG",S,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07481_20240426_115236_5.JPG",S,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07481_20240426_115236_6.JPG",S,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07481_20240426_115236_7.JPG",R,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07481_20240426_115236_8.JPG",AA,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07481_20240426_115236_9.JPG",S,20240426_115236,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07443_20240426_115007_0.JPG",S,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07443_20240426_115007_1.JPG",AA,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07443_20240426_115007_2.JPG",S,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07443_20240426_115007_3.JPG",S,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/ISO_DSC07443_20240426_115007_4.JPG",ISO,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07443_20240426_115007_5.JPG",S,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07443_20240426_115007_6.JPG",PORM,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07443_20240426_115007_7.JPG",S,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07443_20240426_115007_8.JPG",PORM,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07443_20240426_115007_9.JPG",PORM,20240426_115007,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07466_20240426_115132_0.JPG",R,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07466_20240426_115132_1.JPG",R,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07466_20240426_115132_2.JPG",S,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07466_20240426_115132_3.JPG",AA,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07466_20240426_115132_4.JPG",S,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07466_20240426_115132_5.JPG",R,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07466_20240426_115132_6.JPG",AA,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07466_20240426_115132_7.JPG",S,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07466_20240426_115132_8.JPG",R,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07466_20240426_115132_9.JPG",AA,20240426_115132,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07449_20240426_115041_0.JPG",AA,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07449_20240426_115041_1.JPG",AA,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07449_20240426_115041_2.JPG",S,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07449_20240426_115041_3.JPG",R,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07449_20240426_115041_4.JPG",R,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07449_20240426_115041_5.JPG",S,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07449_20240426_115041_6.JPG",SP,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07449_20240426_115041_7.JPG",S,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07449_20240426_115041_8.JPG",S,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07449_20240426_115041_9.JPG",PORM,20240426_115041,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07480_20240426_115234_0.JPG",SP,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07480_20240426_115234_1.JPG",S,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07480_20240426_115234_2.JPG",R,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07480_20240426_115234_3.JPG",R,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07480_20240426_115234_4.JPG",R,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07480_20240426_115234_5.JPG",S,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07480_20240426_115234_6.JPG",AA,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07480_20240426_115234_7.JPG",R,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07480_20240426_115234_8.JPG",AA,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07480_20240426_115234_9.JPG",AA,20240426_115234,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07562_20240426_115602_0.JPG",AA,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07562_20240426_115602_1.JPG",S,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07562_20240426_115602_2.JPG",AA,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07562_20240426_115602_3.JPG",R,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07562_20240426_115602_4.JPG",S,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07562_20240426_115602_5.JPG",AA,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07562_20240426_115602_6.JPG",S,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07562_20240426_115602_7.JPG",AA,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07562_20240426_115602_8.JPG",S,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07562_20240426_115602_9.JPG",S,20240426_115602,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07389_20240426_114720_0.JPG",S,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07389_20240426_114720_1.JPG",S,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07389_20240426_114720_2.JPG",AA,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07389_20240426_114720_3.JPG",S,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07389_20240426_114720_4.JPG",S,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07389_20240426_114720_5.JPG",S,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07389_20240426_114720_6.JPG",S,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07389_20240426_114720_7.JPG",AA,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07389_20240426_114720_8.JPG",AA,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07389_20240426_114720_9.JPG",S,20240426_114720,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07418_20240426_114858_0.JPG",AA,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07418_20240426_114858_1.JPG",S,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07418_20240426_114858_2.JPG",PORM,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07418_20240426_114858_3.JPG",S,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07418_20240426_114858_4.JPG",PORM,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07418_20240426_114858_5.JPG",S,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07418_20240426_114858_6.JPG",AA,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07418_20240426_114858_7.JPG",S,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07418_20240426_114858_8.JPG",R,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07418_20240426_114858_9.JPG",S,20240426_114858,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/OT_DSC07455_20240426_115052_0.JPG",OT,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/OT_DSC07455_20240426_115052_1.JPG",OT,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07455_20240426_115052_2.JPG",AA,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07455_20240426_115052_3.JPG",PORM,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07455_20240426_115052_4.JPG",PORM,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07455_20240426_115052_5.JPG",AA,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/MA_DSC07455_20240426_115052_6.JPG",MA,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07455_20240426_115052_7.JPG",S,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/PORM_DSC07455_20240426_115052_8.JPG",PORM,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07455_20240426_115052_9.JPG",AA,20240426_115052,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07407_20240426_114814_0.JPG",AA,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07407_20240426_114814_1.JPG",R,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07407_20240426_114814_2.JPG",S,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07407_20240426_114814_3.JPG",R,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07407_20240426_114814_4.JPG",R,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07407_20240426_114814_5.JPG",AA,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07407_20240426_114814_6.JPG",R,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07407_20240426_114814_7.JPG",R,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07407_20240426_114814_8.JPG",AA,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07407_20240426_114814_9.JPG",R,20240426_114814,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07422_20240426_114907_0.JPG",S,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07422_20240426_114907_1.JPG",R,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07422_20240426_114907_2.JPG",R,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07422_20240426_114907_3.JPG",S,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07422_20240426_114907_4.JPG",AA,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07422_20240426_114907_5.JPG",S,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07422_20240426_114907_6.JPG",S,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07422_20240426_114907_7.JPG",S,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07422_20240426_114907_8.JPG",S,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07422_20240426_114907_9.JPG",S,20240426_114907,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07411_20240426_114823_0.JPG",SP,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07411_20240426_114823_1.JPG",S,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07411_20240426_114823_2.JPG",S,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07411_20240426_114823_3.JPG",SP,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07411_20240426_114823_4.JPG",SP,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07411_20240426_114823_5.JPG",S,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07411_20240426_114823_6.JPG",AA,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07411_20240426_114823_7.JPG",S,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07411_20240426_114823_8.JPG",S,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07411_20240426_114823_9.JPG",S,20240426_114823,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07387_20240426_114714_0.JPG",AA,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07387_20240426_114714_1.JPG",SP,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07387_20240426_114714_2.JPG",SP,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07387_20240426_114714_3.JPG",R,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07387_20240426_114714_4.JPG",AA,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/AA_DSC07387_20240426_114714_5.JPG",AA,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07387_20240426_114714_6.JPG",R,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/S_DSC07387_20240426_114714_7.JPG",S,20240426_114714,320,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/SP_DSC07387_20240426_114714_8.JPG",SP,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07387_20240426_114714_9.JPG",R,20240426_114714,500,500
"IMAGE AND CPCE FILE/SHINE-1790_Min Ping Yu, Tubbataha, Cagayancillo/Q2/R_DSC07405_20240426_114809_0.JPG",R,20240426_114809,500,500
